id	uuid	observed_on	time_observed_at	time_zone	user_id	user_name	created_at	license	url	image_url	place_guess	latitude	longitude	positional_accuracy	species_guess	scientific_name	iconic_taxon_name	taxon_id	community_species	image_url_large	species	confidence	status	corrected_species	corrected_status	original_species
210254560	7936cf24-25d8-4205-97b1-a04dbaa45c67	2024-04-27	2024-04-27 23:31:27 +0900	Eastern Time (US & Canada)	6510653		2024-04-28 01:34:19 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210254560	https://inaturalist-open-data.s3.amazonaws.com/photos/371912799/medium.jpg	North Atlantic Ocean, FL, US	26.8970783333	-80.0575111667	3	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/371912799/large.jpg	physalis	0.901196658611298	predicted	NA	NA	physalis
210262336	466455db-0c20-4031-b67c-39ed4c0c7ab5	2024-04-27	2024-04-28 01:45:15 +0900	Central Time (US & Canada)	6752745		2024-04-28 01:46:15 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210262336	https://inaturalist-open-data.s3.amazonaws.com/photos/371925389/medium.jpeg	Port Aransas	27.8149547577	-97.0654907227	3	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/371925389/large.jpeg	physalis	0.90238493680954	predicted	NA	NA	physalis
210274719	62d6cda8-4af9-4d41-9917-4ac95f3725b5	2024-04-27	2024-04-28 01:47:28 +0900	Central Time (US & Canada)	5269528	Brian Ross	2024-04-28 02:05:26 +0900		https://www.inaturalist.org/observations/210274719	https://static.inaturalist.org/photos/371944491/medium.jpg	Galveston Island, Galveston, TX, US	29.1939666667	-94.9514533333	8	Man O' Wars	Physalia	Animalia	117305		https://static.inaturalist.org/photos/371944491/large.jpg	physalis	0.794972717761993	predicted	NA	NA	physalis
210330259	ac2523fc-1f02-4218-b9dd-09c9253af552	2024-04-27	2024-04-28 03:24:39 +0900	Central Time (US & Canada)	1566177		2024-04-28 03:35:22 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210330259	https://inaturalist-open-data.s3.amazonaws.com/photos/372032628/medium.jpeg	Padre Island, Corpus Christi, TX, USA	27.6263098333	-97.1968120337	5	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/372032628/large.jpeg	physalis	0.89213103055954	predicted	NA	NA	physalis
210340537	077ff67e-ce27-470a-865a-cfff41eba7ad	2024-04-27	2024-04-28 02:00:42 +0900	Azores	8002682		2024-04-28 03:52:03 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210340537	https://inaturalist-open-data.s3.amazonaws.com/photos/372050502/medium.jpg	São Miguel Island, Ponta Delgada, PT	37.898225	-25.8225033333	3	Physalie	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/372050502/large.jpg	physalis	0.786844253540039	predicted	NA	NA	physalis
210389730	61ac2e6e-02ed-493c-a9ff-d176c4d0912a	2024-04-27	2024-04-28 01:48:43 +0900	Eastern Time (US & Canada)	4166399	Matthew Zoll	2024-04-28 05:12:31 +0900		https://www.inaturalist.org/observations/210389730	https://static.inaturalist.org/photos/372129506/medium.jpeg	North Palm Beach, FL, USA	26.8200583333	-80.0374833333	NA	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://static.inaturalist.org/photos/372129506/large.jpeg	physalis	0.881401717662811	predicted	NA	NA	physalis
210415141	6a288114-ebad-439b-b74f-bf57c03b59af	2024-04-27	2024-04-27 17:08:53 +0900	Pretoria	4325009	Casey Laatz	2024-04-28 05:54:12 +0900		https://www.inaturalist.org/observations/210415141	https://static.inaturalist.org/photos/372172382/medium.jpeg	City of Cape Town, ZA-WC, ZA	-34.3187866667	18.46086	7	Man O' Wars	Physalia utriculus	Animalia	1631517	utriculus	https://static.inaturalist.org/photos/372172382/large.jpeg	utriculus	0.723364531993866	predicted	NA	NA	utriculus
210422308	145d391b-e523-41d2-9a0e-87512e0a1294	2024-04-27	2024-04-27 08:12:27 +0900	Wellington	117691	Daniela Biaggio	2024-04-28 06:05:48 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210422308	https://inaturalist-open-data.s3.amazonaws.com/photos/372183120/medium.jpg	North Island / Te Ika-a-Māui, Wellington, Wellington, NZ	-41.345305	174.7772666667	3	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/372183120/large.jpg	utriculus	0.670904099941254	predicted	NA	NA	utriculus
210430152	810476ad-af58-4890-94ad-fb6c096572dd	2024-04-27	2024-04-28 00:59:20 +0900	Eastern Time (US & Canada)	98904	James K. Wetterer	2024-04-28 06:18:56 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210430152	https://inaturalist-open-data.s3.amazonaws.com/photos/372195255/medium.jpg	Singer Island, Jupiter, FL, US	26.9061083333	-80.0608361667	3	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/372195255/large.jpg	physalis	0.888479173183441	predicted	NA	NA	physalis
210439853	d6f21178-9322-46ec-8f1f-72df67016f59	2024-04-27	2024-04-28 02:36:04 +0900	Eastern Time (US & Canada)	1371943		2024-04-28 06:36:37 +0900		https://www.inaturalist.org/observations/210439853	https://static.inaturalist.org/photos/372211462/medium.jpg	Dr. Von D. Mizell-Eula Johnson State Park, Hollywood, FL, US	26.0794339608	-80.1099533096	145	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://static.inaturalist.org/photos/372211462/large.jpg	physalis	0.717044532299042	predicted	NA	NA	physalis
210456109	d41b0cd1-11c1-40e3-bcaa-6fdf5c72e34d	2024-04-27	2024-04-27 22:56:12 +0900	Eastern Time (US & Canada)	98904	James K. Wetterer	2024-04-28 07:05:17 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210456109	https://inaturalist-open-data.s3.amazonaws.com/photos/372237546/medium.jpg	Singer Island, Jupiter, FL, US	26.9332966667	-80.0687778333	3	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/372237546/large.jpg	physalis	0.799918830394745	predicted	NA	NA	physalis
210475396	19892e11-ad50-45a4-b83a-66de48d16e92	2024-04-27	2024-04-28 00:23:00 +0900	Eastern Time (US & Canada)	6424237		2024-04-28 07:42:59 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210475396	https://inaturalist-open-data.s3.amazonaws.com/photos/372271068/medium.jpg	Singer Island, Jupiter, FL, US	26.9161583333	-80.0641471667	3	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/372271068/large.jpg	physalis	0.891775906085968	predicted	NA	NA	physalis
210500025	300a1c63-c740-49b8-8706-617794223ad1	2024-04-27	2024-04-28 04:12:41 +0900	Central Time (US & Canada)	7797783		2024-04-28 08:38:28 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210500025	https://inaturalist-open-data.s3.amazonaws.com/photos/372313398/medium.jpg	Padre Island National Seashore, TX, US	27.4081166667	-97.3044666667	4	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/372313398/large.jpg	physalis	0.899148166179657	predicted	NA	NA	physalis
210537149	cc805b18-11da-4de9-976c-a2f57b4fab56	2024-04-27	2024-04-28 03:53:01 +0900	Eastern Time (US & Canada)	3036646	Ryan Chaffee	2024-04-28 10:03:29 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210537149	https://inaturalist-open-data.s3.amazonaws.com/photos/372377473/medium.jpg	Crandon Park, Key Biscayne, FL, US	25.7119616667	-80.151375	4	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/372377473/large.jpg	physalis	0.825084507465363	predicted	NA	NA	physalis
210602587	f28b3390-8432-42ae-b2f1-9d77fdcfacb3	2024-04-27	2024-04-28 03:11:00 +0900	Eastern Time (US & Canada)	6346197	Oliver g jones	2024-04-28 12:24:07 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210602587	https://inaturalist-open-data.s3.amazonaws.com/photos/372480103/medium.jpeg	Miami-Dade County, FL, USA	25.7026444444	-80.1538694444	10	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/372480103/large.jpeg	physalis	0.48568069934845	predicted	NA	NA	physalis
210609547	825db209-ed40-4427-b565-51e0c105b738	2022-02-25	2022-02-26 00:16:17 +0900	Eastern Time (US & Canada)	6063118		2024-04-28 12:42:32 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210609547	https://inaturalist-open-data.s3.amazonaws.com/photos/372497363/medium.jpg	Straits of Florida, Miami Beach, FL, US	25.8173883333	-80.1206055	4	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/372497363/large.jpg	physalis	0.881897211074829	predicted	NA	NA	physalis
210630288	953509da-d8a2-4a8f-a18a-3aff6040fd67	2024-04-27	2024-04-28 08:47:52 +0900	Central Time (US & Canada)	306974	Sonorabee	2024-04-28 13:42:32 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210630288	https://inaturalist-open-data.s3.amazonaws.com/photos/372532461/medium.jpeg	Jamaica Beach, TX 77554, USA	29.2052861111	-94.9346416667	NA	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/372532461/large.jpeg	megalista	0.649102032184601	predicted	NA	NA	megalista
210631867	187396ae-cf32-4102-960f-e1cc6be353e0	2023-09-07	2023-09-08 06:08:59 +0900	Hawaii	3542659	Stef Miller	2024-04-28 13:48:19 +0900		https://www.inaturalist.org/observations/210631867	https://static.inaturalist.org/photos/372535384/medium.jpeg	Kailua, HI, USA	21.40594831	-157.73928846	6	Indo-Pacific Man-O-War	Physalia utriculus	Animalia	1631517	utriculus	https://static.inaturalist.org/photos/372535384/large.jpeg	utriculus	1	labeled	NA	NA	utriculus
210631875	d25bb9a7-186b-403b-a101-ccb94a060e70	2024-04-27	2024-04-28 08:53:39 +0900	Central Time (US & Canada)	306974	Sonorabee	2024-04-28 13:48:20 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210631875	https://inaturalist-open-data.s3.amazonaws.com/photos/372535340/medium.jpeg	Jamaica Beach, TX 77554, USA	29.2045444444	-94.9332777778	NA	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/372535340/large.jpeg	physalis	0.896659016609192	predicted	NA	NA	physalis
210672929	546b1bc3-856c-4d21-9326-62445bb00fc8	2024-04-28	2024-04-28 16:31:19 +0900	Pretoria	8067906		2024-04-28 16:34:15 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210672929	https://inaturalist-open-data.s3.amazonaws.com/photos/372604728/medium.jpeg	South Africa	-32.94923249	28.02183159	6	Man O' Wars	Physalia utriculus	Animalia	1631517	utriculus	https://inaturalist-open-data.s3.amazonaws.com/photos/372604728/large.jpeg	utriculus	0.532809257507324	predicted	NA	NA	utriculus
210681303	c633511f-c6ec-4e04-8bdf-26a2321945d8	2024-04-28	2024-04-28 11:46:15 +0900	Wellington	8030477		2024-04-28 17:04:40 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210681303	https://inaturalist-open-data.s3.amazonaws.com/photos/372617726/medium.jpg	North Taranaki Bight, New Plymouth, Taranaki, NZ	-39.0450861667	174.0977166667	4	Man O' Wars	Physalia megalista	Animalia	1631519	megalista	https://inaturalist-open-data.s3.amazonaws.com/photos/372617726/large.jpg	megalista	0.801268100738525	predicted	NA	NA	megalista
210686992	b53f320d-ec14-4dc3-b6ae-1772d862207a	2024-04-27	2024-04-27 17:11:39 +0900	Pretoria	6771484		2024-04-28 17:22:05 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210686992	https://inaturalist-open-data.s3.amazonaws.com/photos/372626017/medium.jpeg	City of Cape Town, ZA-WC, ZA	-34.3184454466	18.4607733292	6	Portuguese Man-of-wars	Physalia utriculus	Animalia	1631517	utriculus	https://inaturalist-open-data.s3.amazonaws.com/photos/372626017/large.jpeg	megalista	0.53395801782608	predicted	NA	NA	megalista
210729259	60eed44e-4ee3-49a3-b084-c645fc5b56cc	2024-04-27	2024-04-28 00:01:00 +0900	Central Time (US & Canada)	3521755	AMGriffin	2024-04-28 19:33:13 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210729259	https://inaturalist-open-data.s3.amazonaws.com/photos/372691889/medium.jpg	Quintana, TX, US	28.9321647663	-95.3042746128	23	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/372691889/large.jpg	physalis	0.877552270889282	predicted	NA	NA	physalis
210729395	e3e52c31-878a-450f-bf50-ef1a541566b7	2024-04-27	2024-04-28 00:08:52 +0900	Central Time (US & Canada)	3521755	AMGriffin	2024-04-28 19:33:39 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210729395	https://inaturalist-open-data.s3.amazonaws.com/photos/372692166/medium.jpg	Fifth St, Quintana, TX, US	28.9316339254	-95.3052955674	9	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/372692166/large.jpg	physalis	0.873154640197754	predicted	NA	NA	physalis
210729491	b5517f8f-b08c-44bc-b1e3-1b95ba84f4e2	2024-04-27	2024-04-28 00:10:50 +0900	Central Time (US & Canada)	3521755	AMGriffin	2024-04-28 19:33:49 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210729491	https://inaturalist-open-data.s3.amazonaws.com/photos/372692307/medium.jpg	Quintana, TX, US	28.9316087405	-95.3053321429	108	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/372692307/large.jpg	physalis	0.84076976776123	predicted	NA	NA	physalis
210729574	3d86c186-bf48-4606-b945-b6e60d4f90cc	2024-04-27	2024-04-28 00:14:30 +0900	Central Time (US & Canada)	3521755	AMGriffin	2024-04-28 19:34:03 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210729574	https://inaturalist-open-data.s3.amazonaws.com/photos/372692369/medium.jpg	Brazoria County, US-TX, US	28.9315770433	-95.3052760749	1299	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/372692369/large.jpg	physalis	0.866460859775543	predicted	NA	NA	physalis
210729940	e7329f84-6e92-4da0-96ad-731811faf8cd	2024-04-27	2024-04-28 00:38:12 +0900	Central Time (US & Canada)	3521755	AMGriffin	2024-04-28 19:35:14 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210729940	https://inaturalist-open-data.s3.amazonaws.com/photos/372692978/medium.jpg	Quintana, TX, US	28.9331545222	-95.3024088053	28	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/372692978/large.jpg	physalis	0.847787737846375	predicted	NA	NA	physalis
210731497	80e09da4-c68a-4b83-a77e-b62664e4da94	2024-04-27	2024-04-28 01:01:31 +0900	Central Time (US & Canada)	3521755	AMGriffin	2024-04-28 19:39:42 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210731497	https://inaturalist-open-data.s3.amazonaws.com/photos/372695352/medium.jpg	Quintana, TX, US	28.9346602644	-95.2986341649	9	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/372695352/large.jpg	physalis	0.904033005237579	predicted	NA	NA	physalis
210748388	fe4dba72-b0f5-4818-a29c-178ed36f7a0f	2024-04-28	2024-04-28 19:44:28 +0900	Pretoria	6745012		2024-04-28 20:29:47 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210748388	https://inaturalist-open-data.s3.amazonaws.com/photos/372722336/medium.jpg	Tidal Road, Mitchells Plain, WC, ZA	-34.0885888333	18.5515116667	4	Portuguese Man-of-wars	Physalia utriculus	Animalia	1631517	utriculus	https://inaturalist-open-data.s3.amazonaws.com/photos/372722336/large.jpg	utriculus	0.454083114862442	predicted	NA	NA	utriculus
210751411	b36d4374-2715-474c-9b4b-a37a1434a342	2024-04-28	2024-04-28 12:11:00 +0900	Sydney	1175154	Taylor	2024-04-28 20:36:56 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210751411	https://inaturalist-open-data.s3.amazonaws.com/photos/372713452/medium.jpeg	Hawks Nest NSW 2324, Australia	-32.678887021	152.1805590502	812	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/372713452/large.jpeg	megalista	0.802863359451294	predicted	NA	NA	megalista
210778758	17f44194-1c46-4f2e-9459-a5de8b673d2a	2024-04-28	2024-04-28 21:28:24 +0900	Eastern Time (US & Canada)	486412		2024-04-28 21:41:10 +0900		https://www.inaturalist.org/observations/210778758	https://static.inaturalist.org/photos/372769415/medium.jpg	North Atlantic Ocean, Briny Breezes, FL, US	26.5092666667	-80.050225	4	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://static.inaturalist.org/photos/372769415/large.jpg	physalis	0.857667624950409	predicted	NA	NA	physalis
210804138	524ec3d9-6751-478e-ac18-95ebcdd46230	2024-04-27	2024-04-27 17:08:40 +0900	Pretoria	5608574		2024-04-28 22:29:52 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210804138	https://inaturalist-open-data.s3.amazonaws.com/photos/372807200/medium.jpeg	Cape Peninsula, Cape Town, South Africa	-34.3178607627	18.4608956426	208	Man O' Wars	Physalia utriculus	Animalia	1631517	utriculus	https://inaturalist-open-data.s3.amazonaws.com/photos/372807200/large.jpeg	megalista	0.67137861251831	predicted	NA	NA	megalista
210846739	e488eaa1-546d-45fc-a42a-2ebaf325dd89	2023-03-12	2023-03-12 21:46:18 +0900	Eastern Time (US & Canada)	3613065	mackenzie klink	2024-04-28 23:37:59 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210846739	https://inaturalist-open-data.s3.amazonaws.com/photos/372872251/medium.jpg	Sand Key, North Redington Beach, FL, US	27.8203916667	-82.8272783333	4	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/372872251/large.jpg	physalis	0.895364105701447	predicted	NA	NA	physalis
210852775	497324df-9447-4698-8995-f1f17f8ddc45	2024-04-28	2024-04-28 21:56:20 +0900	Eastern Time (US & Canada)	271789		2024-04-28 23:46:41 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210852775	https://inaturalist-open-data.s3.amazonaws.com/photos/372881079/medium.jpg	Straits of Florida, FL, US	25.671175	-80.1528471667	3	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/372881079/large.jpg	utriculus	0.409668624401093	predicted	NA	NA	utriculus
210855118	2de04840-e8b5-402a-b023-69b390aba7aa	2024-04-28	2024-04-28 22:02:00 +0900	Eastern Time (US & Canada)	271789		2024-04-28 23:50:14 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210855118	https://inaturalist-open-data.s3.amazonaws.com/photos/372884516/medium.jpg	Straits of Florida, FL, US	25.6690466667	-80.153825	4	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/372884516/large.jpg	physalis	0.846522092819214	predicted	NA	NA	physalis
210879201	af9aeb68-0826-499c-a204-4c64684df0ca	2024-04-28	2024-04-28 16:54:00 +0900	Pretoria	766501		2024-04-29 00:26:16 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210879201	https://inaturalist-open-data.s3.amazonaws.com/photos/372916860/medium.jpg	Eden, Western Cape, South Africa	-34.0421905278	22.8248500556	NA	Portuguese Man-of-wars	Physalia utriculus	Animalia	1631517	utriculus	https://inaturalist-open-data.s3.amazonaws.com/photos/372916860/large.jpg	minuta	0.531847476959229	predicted	NA	NA	minuta
210879348	31aa2fa7-2cc9-4068-be17-c0b6bf291ecb	2024-04-28	2024-04-29 00:26:14 +0900	Eastern Time (US & Canada)	8071010		2024-04-29 00:26:26 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210879348	https://inaturalist-open-data.s3.amazonaws.com/photos/372921436/medium.jpg	Key Biscayne, Key Biscayne, FL, US	25.7242448163	-80.1477313881	119	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/372921436/large.jpg	physalis	0.830579817295074	predicted	NA	NA	physalis
210883999	673d9ec1-95b0-4ffe-bbef-9bde88413bac	2024-04-28	2024-04-29 00:33:01 +0900	Eastern Time (US & Canada)	6643907		2024-04-29 00:33:23 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210883999	https://inaturalist-open-data.s3.amazonaws.com/photos/372932560/medium.jpeg	Broward County, US-FL, US	26.06533212	-80.11095733	5	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/372932560/large.jpeg	physalis	0.77321869134903	predicted	NA	NA	physalis
210886467	8dc9053b-91fe-4821-bd4e-261830914fe7	2024-04-28	2024-04-29 00:36:47 +0900	Eastern Time (US & Canada)	1552509	Lauren Reilly	2024-04-29 00:36:59 +0900		https://www.inaturalist.org/observations/210886467	https://static.inaturalist.org/photos/372933254/medium.jpg	Straits of Florida, FL, US	25.725096561	-80.147911726	5	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://static.inaturalist.org/photos/372933254/large.jpg	physalis	0.715876162052155	predicted	NA	NA	physalis
210888474	ca84d029-8977-4dfd-8d07-9451bbea0478	2024-04-28	2024-04-29 00:39:23 +0900	Eastern Time (US & Canada)	8071010		2024-04-29 00:39:42 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210888474	https://inaturalist-open-data.s3.amazonaws.com/photos/372937438/medium.jpg	Key Biscayne, Key Biscayne, FL, US	25.725118462	-80.147957448	3	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/372937438/large.jpg	physalis	0.863909959793091	predicted	NA	NA	physalis
210890383	2db7451a-593f-4f59-8b62-118654ead5f9	2024-04-28	2024-04-29 00:36:34 +0900	Eastern Time (US & Canada)	8071073	Katy Frey	2024-04-29 00:42:13 +0900		https://www.inaturalist.org/observations/210890383	https://static.inaturalist.org/photos/372939367/medium.jpg	Straits of Florida, Key Biscayne, FL, US	25.7251464157	-80.1479190589	5	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://static.inaturalist.org/photos/372939367/large.jpg	physalis	0.855529308319092	predicted	NA	NA	physalis
210894858	8826f704-f0a2-4d72-b46d-5f99bf1033b4	2024-04-28	2024-04-29 00:48:25 +0900	Eastern Time (US & Canada)	8071010		2024-04-29 00:48:41 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210894858	https://inaturalist-open-data.s3.amazonaws.com/photos/372947174/medium.jpg	Key Biscayne, Key Biscayne, FL, US	25.725356449	-80.1479824965	4	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/372947174/large.jpg	physalis	0.884557783603668	predicted	NA	NA	physalis
210913786	d2ca67b4-0722-4124-a3d2-8d58d9a0b9a9	2024-04-28	2024-04-29 01:15:33 +0900	Eastern Time (US & Canada)	4911877	brennan	2024-04-29 01:16:22 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210913786	https://inaturalist-open-data.s3.amazonaws.com/photos/372973722/medium.jpeg	Duck Key, FL 33050, USA	24.7314266772	-80.997781679	9	Fragata portuguesa	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/372973722/large.jpeg	physalis	0.837215006351471	predicted	NA	NA	physalis
210915178	91a20253-18ce-4908-90da-204a912812ff	2024-04-28	2024-04-28 23:35:40 +0900	Pretoria	8046992	Samantha Goosen	2024-04-29 01:18:21 +0900		https://www.inaturalist.org/observations/210915178	https://static.inaturalist.org/photos/372975895/medium.jpeg	Nahoon Mouth Bowling Club, Nahoon Beach, East London, 5210, South Africa	-32.98701475	27.9470729722	NA	Indo-Pacific Man-O-War	Physalia utriculus	Animalia	1631517	utriculus	https://static.inaturalist.org/photos/372975895/large.jpeg	utriculus	0.710392713546753	predicted	NA	NA	utriculus
210917140	d6798ab4-34ab-4bc7-9d3f-a7653b03424d	2024-04-28	2024-04-28 21:52:52 +0900	Central Time (US & Canada)	7878773	Ringtail Pagel	2024-04-29 01:21:24 +0900		https://www.inaturalist.org/observations/210917140	https://static.inaturalist.org/photos/372991945/medium.jpg	Gulf State Park - Headquarters, Gulf Shores, AL, US	30.2501580625	-87.6640907428	36	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://static.inaturalist.org/photos/372991945/large.jpg	physalis	0.869492053985596	predicted	NA	NA	physalis
210962299	db2f4c15-4112-468d-a48d-246ee388cea0	2024-04-28	2024-04-29 02:24:44 +0900	Central Time (US & Canada)	8068692		2024-04-29 02:27:16 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210962299	https://inaturalist-open-data.s3.amazonaws.com/photos/373050786/medium.jpeg	52RQ+2P9, Galveston, TX 77554, USA	29.1898104537	-94.9584301561	122	Man O' Wars	Physalia	Animalia	117305		https://inaturalist-open-data.s3.amazonaws.com/photos/373050786/large.jpeg	physalis	0.889321625232697	predicted	NA	NA	physalis
210968627	c9d1df0f-4140-4ac2-bea6-511c42f3009c	2024-04-28	2024-04-29 01:29:21 +0900	Eastern Time (US & Canada)	4110287		2024-04-29 02:36:32 +0900	CC-BY-NC	https://www.inaturalist.org/observations/210968627	https://inaturalist-open-data.s3.amazonaws.com/photos/373060886/medium.jpeg	Shorewood Condo, Cape Canaveral, FL 32920, USA	28.4018426997	-80.5921186	NA	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/373060886/large.jpeg	physalis	0.858249664306641	predicted	NA	NA	physalis
211050619	d958807d-2675-4d8f-8dc4-230881281356	2024-04-26		Pretoria	5608408		2024-04-29 04:36:57 +0900	CC-BY-NC	https://www.inaturalist.org/observations/211050619	https://inaturalist-open-data.s3.amazonaws.com/photos/373190963/medium.jpeg	Glencairn, Cape Town, 7975, South Africa	-34.1648437138	18.4310037643	1323	Portuguese Man-of-wars	Physalia utriculus	Animalia	1631517	utriculus	https://inaturalist-open-data.s3.amazonaws.com/photos/373190963/large.jpeg	utriculus	0.382973402738571	predicted	NA	NA	utriculus
211072493	c692a9c6-1890-43bc-a459-08233e63a875	2024-04-27	2024-04-28 05:56:35 +0900	Eastern Time (US & Canada)	1283318	Ed Pritchard	2024-04-29 05:09:20 +0900		https://www.inaturalist.org/observations/211072493	https://static.inaturalist.org/photos/373226202/medium.jpg	Key Biscayne, Key Biscayne, FL, US	25.726375	-80.1484666667	5	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://static.inaturalist.org/photos/373226202/large.jpg	physalis	0.766500055789948	predicted	NA	NA	physalis
211096634	3f0134d5-5984-4035-8188-49a1dc8c1950	2024-04-28	2024-04-29 01:14:35 +0900	Eastern Time (US & Canada)	98904	James K. Wetterer	2024-04-29 05:43:45 +0900	CC-BY-NC	https://www.inaturalist.org/observations/211096634	https://inaturalist-open-data.s3.amazonaws.com/photos/373264133/medium.jpg	North Atlantic Ocean, North Palm Beach, FL, US	26.8228866667	-80.0380861667	3	Portuguese Man o' War	Physalia physalis	Animalia	117302	physalis	https://inaturalist-open-data.s3.amazonaws.com/photos/373264133/large.jpg	physalis	0.838177680969238	predicted	NA	NA	physalis
